Course	Room	Teacher	Time	Students
002992	PK180	3473854	24	3430697 3462512 3465050 3480935 3574349 3580955 3631101 3631215 3651243 3689402 3692514 3693921 3694813 3695027 3452964 3481391 3601391 3538928 3599536 3595071 3695543 3480999 3457327 3459508 3474409 3691575 3693286 3452988 3480166 3595641 3484887 3580714 3649880 3667749 3693902 3694738 3693219 3667606 3668859 3668959 3668972 3797702 3797732 3797801 3797804 3797822 
014670	PK328	3647094	226	3480937 
007057	CARP15	3195964	224	3436588 3481031 3576248 3581098 3581455 3438342 3484752 3483085 3768686 3695529 3464193 3576391 3582017 3668906 3668938 
002444	DAL212E	0989327	30	3481221 3454497 
014107	TH223	3554810	224	3481221 3484361 3462019 3595641 
003464	DAL10	0599596	105	3481354 3559903 3578240 3665045 3558739 3455037 3581250 3694039 3486083 3446645 3560487 3689920 3438652 3581315 3482558 3576486 3668840 3669018 
011630	TAYC	0431946	259	3481354 3484845 3559462 3694318 3560649 3457184 3474409 3441406 3560234 3484243 3577146 3452445 3561318 3576463 
005159	GOCOM	1084458	225	3481419 3529298 3544254 3581605 3689329 3695539 3651033 3508682 3620017 3652177 3481075 3577703 3576354 3576523 3668850 
001871	BYC100	3788276	30	3481805 3462639 3486596 
006500	PK354	0031399	224	3482198 3493931 3510971 3537536 3579414 3463745 3629951 3572330 3484619 3648550 3581315 3797639 
013659	TH223	0254151	225	3482198 3462116 3463589 3452874 3576477 
011964	PK20	0031611	30	3482739 
013840	DAL20	3447549	226	3483084 3487090 3580341 
014785	DAL25	3814283	259	3462356 3483084 3483511 3560860 3575916 3690482 3483557 3538688 3461962 3469615 3580259 3456210 3461937 3560308 3486389 3486596 3669018 
014114	TAYD	0827051	105	3478356 3483965 3559963 3559970 3574543 3576792 3578842 3479311 3481391 3560373 3538928 3569865 3581995 3486571 3480867 3581207 3512896 3559612 3668778 3668822 3668919 3668926 3668947 3669006 3669032 3669038 
011191	PK200	3213249	227	3484763 3577167 3478747 3456290 3419002 
010844	DAL20	0824088	260	3485288 3555932 3581201 3438102 3576431 3576473 
014551	EHIII	0492451	227	3485288 3520100 3558800 3576037 3577590 3580586 3694791 3581201 3577984 3580407 3576431 3576477 3576557 
011535	TH121	3213249	226	3485327 3690719 3560858 3576306 
005725	PK354	3785071	258	3485628 3520100 3521461 3577682 3581098 3581596 3581996 3487090 3487623 3578177 3669051 3797653 
014630	ROSTUD	3400071	227	3485628 3455043 3538400 3576343 3668801 
001748	DAL2	0254474	30	3485812 3667821 3458934 3450069 3457184 3694039 3531305 3578443 3768686 3668772 3797757 
002376	PK200	3691394	226	3433962 3486182 
006024	PK180	3470402	23	3486834 3538202 3574519 3577485 3577806 3578240 3580217 3580248 3581830 3581918 3602816 3631215 3632881 3651487 3656490 3693813 3694434 3695024 3695285 3695345 3492423 3651499 3694236 3629951 3694417 3575971 3694039 3694289 3695542 3579864 3667674 3691575 3690806 3580211 3595641 3693230 3512896 3649880 3694738 3691748 3693219 3576271 3668985 
013613	TAYG	0492580	259	3486834 3560770 3561084 3576248 3577485 3579028 3580326 3580397 3580798 3650636 3486787 3561280 3481967 3556970 3480571 3486617 3576480 3668782 3668873 3668875 3668905 3668968 
003029	PK227	3764395	258	3486998 3486787 3471745 3459613 3483950 3576329 3576375 3576432 3576534 
003004	TAYF	3473854	227	3487640 3574873 3580798 3581913 3691416 3650636 3453262 3455049 3476864 3459635 3576352 3576362 3576376 3576384 3576405 3576473 3576527 3668782 3668854 3668860 3668874 3668878 3668881 3668901 3668934 3668961 3669006 3669038 3797607 3797722 
002368	PK180	0697660	260	3488858 3510665 3559970 3575259 3575908 3580389 3591436 3668623 3692766 3692796 3694481 3470797 3695539 3533093 3651605 3692380 3485848 3693840 3694384 3620017 3606293 3692187 3540705 3559804 3691514 3575071 3580095 3616872 3689919 3695282 3561098 3576370 3576442 3668849 3668895 3669008 3797610 3797624 3797645 3797659 3797692 3797752 3797776 3797819 3797849 3797856 
013919	GOB	0897399	30	3488858 3547282 3631101 3501476 3667404 3693092 3797696 
005723	EHI	3785071	224	3493764 3559815 3577741 3650874 3693501 3695643 3634695 3481664 3651033 3671851 3692380 3690806 3692756 3691981 3693230 
008469	PEMSTD	3420576	259	3480728 3503630 3510665 3559476 3559534 3559537 3576037 3577167 3577590 3577682 3578861 3581497 3581999 3464306 3476930 3489089 3467452 3485550 3481875 3574558 3578781 3578910 3483467 
009263	PK154	0467822	225	3519078 3581149 3694741 3452964 3577984 3608602 3667749 
011962	PK11	0492451	123	3520100 3558800 3576037 3577590 3580586 3694791 3476899 3544262 3580407 3576477 
005141	CARP15	0493856	258	3521265 3561516 3579579 3632103 3650736 3667608 3668195 3457873 3467671 3692756 3667311 3484374 3576570 3797632 3797773 3797803 
001237	EHIII	0031471	258	3521272 3559537 3483567 3595071 3651412 3580341 3478343 3581265 3464100 3576306 3576351 3576499 3576556 
001163	TH223	3575049	30	3537536 3446832 3538400 3463939 3580714 
008774	DAL10	0576472	258	3540190 3580326 3581149 3581918 3693789 3652473 3498772 3692786 3575971 3483640 3559225 3629518 3691962 3693565 3472140 3485417 3668931 3797717 
007017	PK354	3575049	225	3433881 3485970 3546891 3559624 3694073 3694481 3667381 3581995 3691925 3465327 3561402 3668936 
014134	DAL6	3461286	259	3463776 3556169 3453218 3479885 3592325 3815898 3506165 3576479 
001157	PEMSTD	0697660	30	3557244 3653119 3591211 
006523	BYC239	0031573	259	3558528 3576011 3560511 3579116 3652177 3542887 3668768 3669051 3797830 
014548	PK336	0168378	224	3558796 3560256 3692915 3693253 3694754 3695345 3576002 
014549	TAYE	0168378	30	3426943 3558796 3690043 3460343 3694797 3456228 
009270	DAL10	0897706	224	3555254 3558528 3558800 3581903 3651573 3695027 3524341 3690516 3444537 3487732 3483977 3691694 3561026 3642204 3668130 3669015 3797810 3797856 
014671	DAL10	3647094	30	3559172 3447478 
004362	BYC239	0989327	225	3464666 3559462 3575483 3621523 3695643 3540124 3442188 3815898 3482588 
009232	DAL6	3208421	258	3559624 3579291 3479085 3512896 3483385 3576417 3668923 3226303 
014552	BYC239	1079401	226	3559900 3459032 3693241 3483241 3576343 3576431 3576477 3668821 3669084 
006019	PK354	0207327	259	3559903 3580586 3668623 3691834 3693253 3668538 3692786 3690733 3597365 3652339 3668816 3692018 
007007	GOB	0028980	224	3559903 3568950 3629467 3631101 3632881 3666520 3667608 3690020 3691361 3653119 3667381 3695539 3651605 3445738 3561402 3652273 3482019 3693856 3574866 3581207 3598090 3667273 3689920 3692536 3796230 3576342 3668923 
011037	DAL20	0777265	258	3560860 3486501 3484334 3482194 3458049 3576370 
001763	EHIII	3474420	225	3568950 3578842 3579414 3581903 3649568 3691361 3694798 3581389 3485848 3692519 3576543 3668801 3668917 
013210	TH251	3212821	227	3423839 3568950 3576011 3650997 3666175 3667503 3639603 
007039	TH111	0916272	224	3570123 3482194 3576555 
013636	PK127	0605187	225	3570123 3453856 3411186 3438102 3484752 3692609 3459613 3510878 3458452 3483950 3668824 
014579	CARP15	0168378	226	3574475 3667273 
007888	BYC239	0431946	227	3574542 3667319 3581249 3481202 3480166 3577146 3525384 3668752 3668917 
001448	TH251	3764585	259	3574967 3579687 3482264 3578963 3580139 3560858 3576313 
004872	RCSEM	0989327	226	3575908 3452561 3458441 
013839	EHII	3447549	260	3576037 3602816 3650736 3651573 3692285 3668538 3489089 3690652 3666207 3556594 3580341 3581315 3576358 3576376 3576377 3576625 3668806 3668989 3797590 
011300	TH251	0020093	225	3576753 3691962 3576328 
008790	PK10	3194197	224	3578804 3458136 3575971 3581250 3475327 3462956 3797828 
004010	TAYF	3460456	259	3540662 3578842 3581663 3581903 3600785 3608097 3690778 3692849 3694073 3694434 3694798 3694980 3695027 3695434 3668196 3667677 3694428 3651412 3597215 3471190 3642204 3642332 3694780 3560687 3579361 3694433 3695554 3695282 3695529 3797740 
011987	PEMSTD	3764403	226	3468281 3579687 3650736 3650997 3483306 
007028	DAL1	0316015	260	3453445 3537536 3694828 3485504 3487623 3581249 3601391 3485290 3460718 3645471 3483954 3635012 3463993 3581207 3516442 3768686 3576763 3668911 
005191	PK264	1137952	224	3487640 3580269 3581663 3581967 3463011 3694101 3576763 3576527 3668816 3668850 3668892 
010933	EHII	0031632	226	3580991 3446353 3463560 3576313 
013775	PK229	0058557	224	3484894 3581077 3581171 3592208 3463439 3487621 3575928 3576474 
007882	BYC106	0470839	225	3576212 3574639 3560649 3797631 
003005	CARP17	3691394	225	3560770 3574542 3581127 3581913 3691834 3437341 3694780 3669037 
003406	BYC127	3784569	106	3581127 3581282 3602816 3608097 3619323 3690020 3690778 3693280 3694813 3695434 3578811 3651017 3668538 3690346 3599536 3692380 3578392 3693840 3561026 3692786 3694039 3606350 3693286 3694426 3503587 3645720 3666207 3693084 3694780 3596492 3652339 3667311 3692761 3693219 3482592 
001562	EHII	3572646	105	3438206 3441016 3577485 3577682 3581609 3694798 3483557 3581786 3441310 3479712 3460737 3694101 3451496 3464272 3440454 3576474 3576586 3668765 3668895 
003546	TH223	3554810	226	3454210 3592680 3464263 3463882 3476418 
004016	PK100	3442425	30	3592680 3629467 3693368 3561402 3559857 3597365 3520880 3668974 3668989 
012837	DAL119	0467822	30	3480935 3579949 3619255 3695345 3645720 3480069 
007878	RCCON	0031386	227	3651243 3492423 3652473 3568636 3578392 3692372 3797679 3797764 3797770 3797790 3797833 
014546	PK229	0180723	226	3667503 3690043 3460343 
009296	ROSTUD	0897706	226	3482989 3669280 3694073 3482264 3595163 3581315 
012353	RCSEM	0683480	258	3503382 3690043 3463729 
003407	PK241	3478658	30	3691834 3692098 3695510 3694431 3691241 3694780 3694433 3695554 
004810	DAL212E	0697660	224	3692807 3694741 3576753 3597302 
004020	DAL20	3646540	224	3460399 3559657 3442237 3668929 
012665	DAL212A	3473854	224	3462242 3459613 3460134 
003481	RCSEM	3554810	225	3477014 3478964 3458441 3484361 3487621 
013172	CARP15	0024092	30	3462414 3667385 3694980 3634695 3650578 3639603 3690204 3575971 3606293 3693856 3463560 3576230 3652373 3602435 3560308 3668783 
001559	BYC127	0129398	30	3483557 3479712 
014537	PEMSTD	3648007	224	3483567 3580159 
002151	DAL315	0168378	259	3426943 3574519 3695643 3492423 3650277 3666801 3694236 3690204 3544262 3694101 3648970 3691981 3649880 3576555 
011534	TH223	3213249	258	3438113 3454210 3577054 3508682 3464985 
012320	PK338	0965307	30	3461556 3581201 3569865 3452874 3691514 3576529 
001878	BYC100	0564741	224	3467093 3482739 3650277 3483587 
014441	EHLEC	3786642	224	3540714 3459508 3481643 3558838 
005282	DAL1	0493856	224	3561516 3559218 3454625 
006534	EHI	0916272	226	3456053 3463879 3446832 3452529 3577984 3485361 3460073 3689919 
001552	PK259	0129398	226	3485812 3581786 3460737 3668765 3668895 
007006	DAL212A	3195964	261	3482739 3560199 3575908 3581827 3518231 3599536 3428042 3455043 3561026 3580346 3416891 3691981 3479355 3480571 3797673 3797702 
001750	GOAUD	0622960	123	3441016 3524341 3692380 3479945 3482019 3471190 3642204 
013920	PK229	0897399	225	3442991 3482019 3693565 
014523	PK328	3648007	227	3443283 3442991 
004304	BYC106	1165566	226	3458176 3459972 
014215	CARP17	3646854	226	3428608 3465245 3575769 3461057 3486475 3467452 3668961 
004275	TAYB	3646542	225	3455562 3493764 3559815 3574475 3575259 3582182 3591436 3666520 3556617 3464306 3581220 3693557 3689991 3486632 3595163 3650256 3694433 3695282 3458061 3627845 3668767 3669036 3797728 3797839 3797880 
014791	CARP21	0999321	30	3460820 3462416 
001430	TH223	0020093	227	3483306 3693565 3796230 
012352	CARP25	0129398	224	3503382 3483557 3457184 3797855 
002381	DAL10	3786635	226	3639603 
014870	TAYG	3764585	224	3455419 3480791 3639603 3467932 
006538	ROSTUD	0916272	260	3462116 3454115 3437574 3581228 3668768 3669007 
006557	PK127	0031573	224	3506324 3668919 
014228	PK278	3648007	30	3690789 3572330 3693286 3492392 
005734	BYC239	3556752	30	3592325 
011209	BYC100	3577231	225	3454059 3451331 
002448	TH121	0031373	30	3463883 
002409	PK354	0697660	226	3487276 3478050 3512896 3668827 
004817	TAYB	3786635	224	3438842 3575969 3538400 3431750 3480069 3668770 
005727	PK200	3648007	259	3555932 3577806 3484314 3540428 3580159 3669004 3669016 
002396	TH110	0020988	30	3469119 3540705 3576429 3576558 3668831 3669008 
004023	PK227	0854975	226	3462290 3559657 3438999 
003500	PK227	3194193	227	3486834 3592680 3581870 3485550 3454476 3471190 3475327 3480810 3460586 3479804 
014869	ROSTUD	3646854	258	3460235 3503630 3544262 3578910 3480571 3668870 
011536	PK349	3213249	30	3464272 
012355	CARP13	0031333	227	3438206 3463729 3694101 3464272 3559731 3668849 3668895 3797855 
014871	TAYF	3764585	30	3557478 3668948 
014219	DAL20	0031619	227	3433962 
007051	BYC239	0031336	123	3441413 3467199 3487040 3689329 3695434 3458949 3460718 3480810 3516442 
014582	PK336	3198619	226	3459584 3506324 3576400 3576519 3692372 
001897	SW3	1165566	227	3463993 
011295	TAYB	3209393	226	3557244 3464279 3463993 3471447 3580261 
014140	DAL1	0031336	226	3480728 3577054 3489089 
006580	BYC106	0777265	259	3445738 3484334 3576359 3576379 
011198	PK259	0254474	224	3485812 3479945 
005217	DAL315	0493856	226	3458957 3570123 3561280 3482101 3693612 3815898 3602435 3797721 
002403	PK154	1137952	30	3463729 3486838 3693840 3462851 
014456	BYC100	3691385	258	3481031 3455120 3486083 
012332	PK127	0132890	226	3486844 3460369 3462851 
011855	SW3	0020093	259	3438232 3482588 
002382	PK227	0492580	224	3695510 3668831 
010966	PK243	0775640	30	3580912 3668753 3668789 3668862 3797793 
001247	SW3	1165566	258	3463126 
014581	PK337	3198619	224	3485305 3576542 3576580 
001751	TAYC	0254474	226	3547282 
014651	BYC106	0802802	224	3797728 3797815 3797831 
013713	EHII	0031631	30	3576302 
005290	PK180	3786635	30	3576303 3576324 
002404	SW3	0375562	224	3797683 
