Course	Room	Teacher	Time	Students
002394	ROSTUD	0020988	9	1088365 3460770 3579949 3462851 3540705 3479085 3483003 3580095 3561098 3668800 3668849 
002428	PK282	3452082	15	1088365 3475298 3486141 3458339 3463729 3479085 3442432 3477580 3461556 3576325 
012731	DAL10	0032827	61	1088365 3454100 3458441 3465036 3481221 3463587 3484361 3480382 3484272 3464848 3484816 3462298 3576465 
013157	PK10	3648007	40	1088365 3540428 3580139 3558543 3555932 3574563 3577806 3574475 3669016 
004292	TH121	3092832	15	3375323 3451724 3456089 3469520 3480714 3576013 3458176 3455690 
011865	GOCOM	1165566	61	3375323 3459972 3458176 3468070 3451557 3455690 
003572	DAL2	0897399	14	3375410 3451551 3453467 3455519 3457393 3457808 3458121 3462293 3462606 3412881 3430131 3455808 3457932 3463879 3442335 3454476 3443092 3460073 3427633 3454210 3431257 3442991 3444537 3459584 3450069 3426858 
011528	PK282	0431946	40	3375410 3440958 3485628 3454210 3446645 3533264 3581274 3595163 3473086 3486834 
001769	CARP17	3099830	49	3375410 3412725 3456016 3462955 3559900 3455808 3479838 3485636 3462019 3471745 3667404 3576565 3669045 
001845	DAL20	0123161	40	3417108 3454100 3560167 3544945 3470846 3482101 3463768 3454625 3482592 3576326 3576570 
001847	TH111	3483424	15	3417108 3443421 3460235 3460867 3483298 3486617 3455915 3481943 3483587 3650277 3437534 3463993 3462514 3481862 
003277	PK349	1061861	61	3417908 3476930 3374040 3459109 
004082	TH251	0031578	40	3417908 3437962 3438068 3460770 3461936 3416891 3448687 3442432 3441406 
001248	TH104	0031388	15	3418606 3432223 3435187 3439912 3462297 3462417 3462849 3452964 3455291 3463776 3459645 3462964 3443283 3461498 3475198 3461933 3455058 3459980 3462647 3463126 3451663 3451496 
001898	PK10	0168763	61	3421500 3438113 3443421 3446832 3458972 3463071 3437534 3463993 3462292 
012288	TAYC	0409956	9	3421500 3428608 3432223 3446832 3456677 3458295 3458972 3459523 3480217 3486852 3487041 3445081 
002874	BYC239	0031582	15	3423839 3463453 3540190 3436710 3458037 3559872 
012895	TAYB	3792641	49	3425347 3433881 3443731 3447681 3457393 3463602 3463936 3441894 3467452 3417819 3454115 3480264 3463589 3463882 3481862 3576383 3668797 
014231	EHLEC	1168214	61	3425347 3485970 3437341 3576474 3668895 
014534	PK200	0031631	15	3425347 3427674 3433881 3438113 3440454 3449400 3450068 3456722 3459032 3463602 3463936 3481520 3430131 3467093 3442335 3453262 3464985 3485636 3440419 3487621 3485092 3576302 3576439 3668761 
001764	EHLEC	1061058	40	3425437 3464666 3578842 3441894 3478964 3439636 3602435 3629970 3638594 3694828 3695292 3668900 
006050	BYC106	0031526	15	3425437 3429761 3441004 3460488 3462228 3455043 
006023	PK20	0213446	58	3425679 3476797 3538202 3575735 3576260 3580139 3580217 3581918 3579592 3575971 3581913 3560858 3561229 3537536 3540705 3580248 3581080 3544262 3483640 3485774 3489089 3492423 3493764 3498974 3559464 3574519 3578240 3579361 3579864 3591211 3595071 3595163 3595641 3596713 3597215 3599536 3602816 3608097 3608602 3620520 3629951 3629970 3631042 3632103 3632881 3649880 3650256 3650736 3651033 3651573 3652473 3667381 3667608 3667674 3668130 3669280 3689402 3690361 3690733 3690800 3690806 3691575 3691748 3692316 3692514 3693092 3693219 3693230 3693280 3693286 3693840 3693902 3694236 3694289 3694415 3694417 3694738 3694791 3695024 3695027 3695345 3695542 3695643 3577806 3574546 3668985 3669024 3669033 3669036 
012845	DAL1	3195964	61	3425679 3428608 3436588 3437962 3456645 3478691 3451168 3561402 3458469 3459645 3452988 3446653 3481031 3510878 3556594 3577795 3465327 3462956 3560308 3669051 3692917 
001894	GOCOM	3483424	40	3428608 3453445 3459523 3460235 3460867 3405451 
002568	PK227	0564741	15	3429199 3456313 3575916 3484894 3463439 3453663 
008769	PK278	0428728	61	3430697 3462565 3462639 3559225 3559476 3560167 3581846 3581999 3457459 3555254 3581135 3483954 3467781 3561229 3455227 3575969 3581980 3441310 3486050 3476864 3558528 3574483 3485774 3580407 3483059 3559319 3559903 3575259 3595071 3601391 3606350 3630915 3632881 3649880 3652273 3690204 3692766 3693813 3694754 3461197 3561660 3580397 
011321	DAL10	0028980	15	3430697 3439917 3455297 3463143 3481562 3460073 3458469 3482264 3465591 3478951 3691361 3462262 3559645 
014545	BYC100	0168763	40	3432223 3462293 3485537 3450069 3458744 
001546	DAL212A	0031756	58	3432357 3438206 3462356 3462414 3485800 3577485 3460737 3460359 3478964 3474374 3581786 3462298 3463883 3477425 3451496 3576482 3668765 3668895 3669018 
001547	RCCON	1054236	9	3432357 3460737 3577682 3458957 3464272 3668765 3668895 
004011	TAYF	3442425	53	3432357 3480728 3483036 3506324 3531305 3540428 3576126 3577167 3578963 3579592 3549272 3481102 3575769 3581827 3460718 3581786 3508682 3533093 3576763 3579687 3493931 3581389 3628726 3666801 3690346 3690516 3691361 3692187 3693433 3693473 3694101 3695292 3473086 3577590 0172459 3580383 3669003 
014138	CARP17	0493855	15	3432357 3561318 3564528 3560649 3578707 3556169 3559462 3581827 3690516 3693092 3559731 
007381	CARP21	0031611	58	3429761 3433881 3486617 3503587 3581609 3540714 3549272 3581920 3460134 3481102 3578177 3480999 3558528 3560487 3580159 3480069 3497993 3667676 3691361 3692628 3694754 3426943 3455043 3442188 3487316 3485092 3525384 3576299 3576325 3576330 3576406 3576461 3576462 3576565 3668778 3668785 3668789 3668797 3668798 3668834 3668844 3668861 3668887 3668906 3668916 3668917 3668926 3668934 3668979 3669007 3669041 3797881 3797882 
012107	CARP15	0031619	9	3433881 3457393 3459032 3462872 3510665 3578861 3581999 3467452 3559537 3559534 3576230 3440687 3575971 3579116 3580341 3576334 
001213	EHII	0031471	61	3435187 3439912 3462849 3478747 3481798 3484763 3487321 3451331 3452964 3462964 1160238 3461498 3580341 3485912 3486632 3463126 3463526 3467983 3576375 3576391 
007127	PK336	0162976	14	3425679 3436588 3439917 3441413 3453472 3454439 3455297 3456645 3461469 3462872 3463143 3463708 3479945 3581031 3438342 3453856 3459613 3443453 3458949 3458469 3462290 3454433 3446653 3485305 3456066 3239415 3462956 
008485	BYC239	0031553	40	3436588 3441166 3461933 3445607 3576523 
008488	BYC100	0031553	9	3436588 3441166 3461933 3445607 3576523 
009283	RCSEM	1167978	15	3437962 3460770 3552259 3558800 3337463 3487040 3580095 3576305 
005738	PK328	0031543	61	3438068 3579099 3480423 3443283 3428042 3442991 3580159 0468326 3484314 3456210 
002456	PK337	0493725	40	3438102 3486141 3458049 3464398 3462851 3486182 3454497 3460369 3405427 3483003 3458452 3482445 3485816 3576364 3576389 
